"date","NDVI","pv","green_mean","green"
1987-09-07,NA,6.08,NA,NA
1987-09-14,NA,NA,NA,NA
1987-09-14,NA,NA,NA,NA
1987-09-23,16.3547024430413,14.6923076923077,NA,NA
1987-09-30,17.5682965274977,16.375,NA,NA
1987-09-30,17.8361216719859,16.375,NA,NA
1987-10-09,16.0211827758213,16.4551282051282,NA,NA
1987-10-16,16.9622361624511,16.6474358974359,NA,NA
1987-10-16,16.9025371050631,16.6474358974359,NA,NA
1987-10-25,15.7672277615798,14.1346153846154,NA,NA
1987-11-01,14.9914202299774,15.4102564102564,NA,NA
1987-11-01,14.8921888570114,15.4102564102564,NA,NA
1987-11-10,15.522611849489,16.1025641025641,NA,NA
1987-11-17,15.999061158734,16.7884615384615,NA,NA
1987-11-17,15.9969486878872,16.7884615384615,NA,NA
1987-11-26,14.5463885078153,16.1538461538462,NA,NA
1987-12-03,16.1995118550285,16.724358974359,NA,NA
1987-12-03,16.2079876959452,16.724358974359,NA,NA
1987-12-19,15.0536787208928,15.7564102564103,NA,NA
1987-12-19,15.0290373595309,15.7564102564103,NA,NA
1987-12-28,10.5680322029339,8.66666666666667,NA,NA
1988-01-01,NA,NA,12.9320625610948,NA
1988-01-04,19.7112854184621,20.0576923076923,12.9320625610948,NA
1988-01-04,19.7112854184621,20.0576923076923,12.9320625610948,NA
1988-01-04,19.9787940139926,20.0576923076923,12.9320625610948,NA
1988-01-04,19.9787940139926,20.0576923076923,12.9320625610948,NA
1988-01-13,16.2975597314941,19.3910256410256,12.9320625610948,NA
1988-01-20,17.2372201761192,18.4615384615385,12.9320625610948,NA
1988-01-29,15.2378815011755,19,12.9320625610948,NA
1988-02-01,NA,NA,12.9320625610948,NA
1988-02-05,NA,NA,12.9320625610948,NA
1988-02-05,NA,NA,12.9320625610948,NA
1988-02-05,NA,NA,12.9320625610948,NA
1988-02-05,NA,NA,12.9320625610948,NA
1988-02-14,15.8834463777874,15.9423076923077,12.9320625610948,NA
1988-02-21,NA,NA,12.9320625610948,NA
1988-02-21,NA,NA,12.9320625610948,NA
1988-02-21,NA,NA,12.9320625610948,NA
1988-02-21,NA,NA,12.9320625610948,NA
1988-03-01,15.6562531747885,17.1153846153846,12.9320625610948,NA
1988-03-08,NA,NA,12.9320625610948,NA
1988-03-08,NA,NA,12.9320625610948,NA
1988-03-08,NA,NA,12.9320625610948,NA
1988-03-08,NA,NA,12.9320625610948,NA
1988-03-17,16.1013536061639,15.9294871794872,12.9320625610948,NA
1988-03-24,NA,NA,12.9320625610948,NA
1988-03-24,NA,NA,12.9320625610948,NA
1988-03-24,NA,NA,12.9320625610948,NA
1988-03-24,NA,NA,12.9320625610948,NA
1988-04-01,NA,NA,13.6764346764347,NA
1988-04-09,NA,NA,13.6764346764347,NA
1988-04-09,NA,NA,13.6764346764347,NA
1988-04-09,NA,NA,13.6764346764347,NA
1988-04-09,NA,NA,13.6764346764347,NA
1988-04-18,19.4336140405704,20.9294871794872,13.6764346764347,NA
1988-05-01,NA,NA,13.6764346764347,NA
1988-05-04,22.5388775704026,26.1602564102564,13.6764346764347,NA
1988-05-27,NA,NA,13.6764346764347,NA
1988-05-27,NA,NA,13.6764346764347,NA
1988-05-27,NA,NA,13.6764346764347,NA
1988-05-27,NA,NA,13.6764346764347,NA
1988-06-01,NA,NA,13.6764346764347,NA
1988-06-05,37.8176210537027,40.0897435897436,13.6764346764347,NA
1988-06-28,NA,NA,13.6764346764347,NA
1988-06-28,NA,NA,13.6764346764347,NA
1988-06-28,NA,NA,13.6764346764347,NA
1988-06-28,NA,NA,13.6764346764347,NA
1988-07-01,NA,NA,35.0487923883874,NA
1988-07-14,NA,NA,35.0487923883874,NA
1988-07-14,NA,NA,35.0487923883874,NA
1988-07-14,NA,NA,35.0487923883874,NA
1988-07-14,NA,NA,35.0487923883874,NA
1988-07-23,31.5227209259849,32.2692307692308,35.0487923883874,NA
1988-07-30,NA,NA,35.0487923883874,NA
1988-07-30,NA,NA,35.0487923883874,NA
1988-07-30,NA,NA,35.0487923883874,NA
1988-07-30,NA,NA,35.0487923883874,NA
1988-08-01,NA,NA,35.0487923883874,NA
1988-08-08,32.7413516876778,32.1730769230769,35.0487923883874,NA
1988-08-15,NA,NA,35.0487923883874,NA
1988-08-15,NA,NA,35.0487923883874,NA
1988-08-15,NA,NA,35.0487923883874,NA
1988-08-15,NA,NA,35.0487923883874,NA
1988-08-24,25.2936934406764,25.4935897435897,35.0487923883874,NA
1988-08-31,NA,NA,35.0487923883874,NA
1988-08-31,NA,NA,35.0487923883874,NA
1988-08-31,NA,NA,35.0487923883874,NA
1988-08-31,NA,NA,35.0487923883874,NA
1988-09-01,NA,NA,35.0487923883874,NA
1988-09-09,20.1895685059404,20.8525641025641,35.0487923883874,NA
1988-09-25,18.9765814111876,16.5448717948718,35.0487923883874,NA
1988-10-01,NA,NA,19.3797313797314,NA
1988-10-02,18.3878303108546,15.6410256410256,19.3797313797314,NA
1988-10-02,18.3878303108546,15.6410256410256,19.3797313797314,NA
